	country_pair	edges	cross_edges	fraction_cross	nodes_country1	nodes_country2
786	PL_RO	2424576	333	0.0001373436015204308	229170	8368
787	AM_PL	2408368	69	2.865010662822293e-05	2264	229113
788	EE_SK	41218	2	4.852249017419574e-05	16982	1612
789	GB_TR	64308419	124079	0.0019294363308791653	8245586	3802733
790	DK_ES	29507428	7364	0.0002495642792045447	44532	4885532
791	IS_NO	560167	213	0.00038024374873921527	6787	121276
792	AT_FI	598412	646	0.0010795238063407819	36024	67776
793	FR_ME	23099745	716	3.0996013159452626e-05	3152890	7101
794	BY_RO	347044	12	3.4577748066527584e-05	97965	8275
795	AT_CY	187385	31	0.00016543480001067322	35948	10606
796	BG_IE	1905827	586	0.00030747806595247105	6807	399650
797	MT_UA	474288	15	3.162635360793442e-05	1162	144663
798	RU_SI	6803239	128	1.8814567590525632e-05	1382454	10003
799	BG_LT	55244	35	0.0006335529650278763	6739	4481
800	GR_NO	1197783	1287	0.0010744851112430215	94999	121297
801	LT_LU	13755	6	0.0004362050163576881	4482	2744
802	HR_IL	492839	27	5.478462540505114e-05	9369	39814
803	CH_ME	288346	204	0.0007074833706727335	72308	6976
804	AD_GB	48836989	165	3.3785866692150083e-06	649	8242212
805	FR_MK	23218549	1142	4.918481340069959e-05	3152911	14000
806	BY_PL	2728589	4908	0.0017987318720408241	98190	229491
807	AZ_HR	162775	28	0.00017201658731377667	17814	9376
808	MD_SK	5065	2	0.0003948667324777887	973	1614
809	AL_SE	1792460	22	1.2273635115985852e-05	307	314110
810	LV_RU	7013398	15533	0.002214760947546396	81093	1382664
811	IL_IS	463131	0	0.0	39811	6783
812	AM_LT	17574	8	0.00045521793558666213	2245	4483
813	BA_SK	9779	10	0.0010225994477962982	3479	1617
814	CH_GB	49133103	46976	0.0009560967480519193	75742	8243779
815	AL_MD	2549	0	0.0	295	973
816	AT_SE	1952281	1269	0.000650008887040339	36114	314162
817	DE_PL	5999865	74854	0.012475947375482615	579279	231576
818	GR_IE	2533079	1503	0.0005933490428052184	95200	399730
819	LU_MT	5552	1	0.00018011527377521613	2743	1160
820	PT_RO	3133008	779	0.00024864283780954275	460350	8511
821	AT_GB	49037422	43024	0.0008773707557464991	39317	8244018
822	IT_PL	8020663	13404	0.001671183541809449	926946	229934
823	AT_SM	159044	8	5.0300545760921505e-05	35940	249
824	HR_MK	221202	263	0.0011889585085125812	9390	13846
825	MK_NO	680827	193	0.000283478769202749	13843	121259
826	IT_TR	21023846	68269	0.003247217469153836	933059	3800205
827	AD_PL	2401696	2	8.327448602987222e-07	638	229103
828	MD_SE	1794498	7	3.900812372039423e-06	974	314110
829	CZ_NO	749386	141	0.0001881540354370111	44566	121266
830	HR_TR	15414467	733	4.755273082098784e-05	9537	3794928
831	BY_HU	411303	77	0.00018720991580416384	97973	27215
832	CZ_IL	652487	65	9.96188429807797e-05	44544	39814
833	GB_NO	49404446	44205	0.0008947575285025968	8243178	122362
834	AT_BY	482347	290	0.0006012269175510577	35967	97968
835	BA_LV	305903	3	9.80703033314482e-06	3477	80639
836	HU_LI	89576	908	0.010136643743859962	27427	199
837	BG_MC	47931	4	8.345329744841543e-05	6732	1560
838	IT_MT	5608897	569	0.00010144597057139755	926153	1215
839	FR_PT	26234794	64924	0.002474728789560917	3155020	463931
840	AZ_UA	570725	190	0.00033290989530859874	17808	144672
841	BA_ME	45459	861	0.018940143865901142	3539	6983
842	BE_LV	1104921	449	0.0004063638938892464	191373	80653
843	MK_TR	15507906	3173	0.00020460531550810278	14060	3795016
844	LU_MC	6470	3	0.0004636785162287481	2742	1559
845	RS_SK	683493	34	4.974447433989814e-05	89679	1630
846	NL_PT	12511762	11109	0.0008878845361668485	1458948	461342
847	DK_PT	3322629	1021	0.0003072867900689484	44385	460359
848	BA_ES	29294482	587	2.0037903383988836e-05	3653	4885273
849	AL_MT	1764	1	0.0005668934240362812	296	1161
850	IT_SM	5616422	9395	0.0016727731641247756	926248	617
851	DK_GE	215062	28	0.00013019501353098175	44304	1295
852	IL_RU	7130701	3887	0.0005451076969851912	39910	1382484
853	AM_LU	11889	0	0.0	2243	2742
854	DE_MD	3526895	29	8.222530015778752e-06	576435	974
855	BE_EE	844220	187	0.0002215062424486508	191358	16988
856	AD_IE	1860997	4	2.149385517547852e-06	638	399622
857	ME_UA	510370	21	4.114661911946235e-05	6972	144668
858	DE_SI	3629773	1069	0.00029450877506665015	576532	10077
859	BA_MC	9459	21	0.0022201078338090706	3478	1562
860	LV_TR	15649083	1426	9.112355017862708e-05	80678	3794883
861	AM_HU	95895	51	0.000531831690911935	2265	27211
862	AD_IS	36537	0	0.0	638	6783
863	AD_SE	1793438	0	0.0	638	314108
864	DE_MT	3526157	77	2.183680420355645e-05	576444	1183
865	ES_IL	29718559	3829	0.00012884204782607394	4885511	40158
866	AD_NL	9393475	6	6.387412539023098e-07	639	1458414
867	LV_MC	301326	2	6.637329669527356e-06	80637	1557
868	CZ_DE	3754964	5819	0.0015496819676566805	45461	577030
869	IE_IS	1895192	158	8.33688618356346e-05	399635	6789
870	ES_HR	29353590	1732	5.9004707771689936e-05	4885400	9688
871	LT_MT	11229	1	8.905512512245079e-05	4481	1161
872	AM_EE	46308	1	2.1594540900060463e-05	2243	16982
873	AT_PT	3268936	1682	0.0005145405110409014	36355	460483
874	CH_RS	935032	3784	0.00404692031930458	72515	89806
875	LV_NO	823946	388	0.00047090464666373766	80648	121276
876	CZ_LI	225258	1	4.4393539852080724e-06	44537	190
877	FR_RU	29782777	22367	0.0007510045151263094	3153941	1383369
878	CZ_DK	437982	226	0.0005160029407601226	44585	44332
879	CY_NL	9421006	253	2.6854881527514153e-05	10635	1458428
880	AZ_RO	121670	96	0.0007890194789183858	17809	8284
881	LI_MC	3108	0	0.0	190	1557
882	DE_SE	5329128	12373	0.0023217682142369256	577203	314589
883	GE_NO	526541	18	3.4185372079287274e-05	1286	121259
884	CZ_HU	312925	354	0.0011312614843812414	44639	27285
885	CZ_MK	380575	26	6.831767719897523e-05	44537	13835
886	RS_SE	2475124	2237	0.0009037931028910067	89742	314148
887	EE_RO	62266	15	0.00024090193685157227	16982	8276
888	AZ_MT	99303	11	0.00011077208140740965	17805	1166
889	BE_LU	810616	1001	0.0012348633631707245	191460	2925
890	FI_TR	15789277	1569	9.937123783438596e-05	67829	3794943
891	AZ_EE	136343	112	0.0008214576472572849	17803	16983
892	AL_LU	4284	0	0.0	295	2742
893	EE_TR	15387666	448	2.911422693994008e-05	17006	3794843
894	FR_LV	23361283	952	4.075118648235202e-05	3152866	80689
895	DK_FI	652785	665	0.001018712133397673	44355	67789
896	GE_RO	25689	34	0.0013235236871812837	1295	8290
897	DK_LU	217304	92	0.0004233700254022015	44304	2758
898	AT_IE	2020263	1696	0.0008394946598536923	36216	399764
899	DE_TR	18992135	118806	0.006255536831430484	580682	3797532
900	CZ_GR	896755	344	0.0003836053325601753	44584	94973
901	AL_FI	439196	4	9.107551070592629e-06	299	67755
902	HR_NL	9458347	1156	0.00012222008771723008	9524	1458486
903	LV_SI	403045	13	3.225446290116488e-05	80640	9976
904	AL_AZ	98036	11	0.00011220368028071321	304	17802
905	IS_RO	59088	2	3.3847820200379094e-05	6783	8275
906	LU_SE	1796497	271	0.0001508491247132614	2771	314114
907	LI_NL	9392939	41	4.3649809713445385e-06	192	1458421
908	BE_SM	805799	6	7.4460256217741644e-06	191346	250
909	IS_PL	2435759	24	9.853191551380904e-06	6785	229104
910	ES_GE	29289867	1121	3.827262172272752e-05	4885353	1494
911	GE_TR	15352256	1634	0.0001064338687421575	1520	3794951
912	PL_UA	2891126	17922	0.006198968844664674	230177	145223
913	AT_HR	224990	1198	0.0053246810969376415	36164	9499
914	AD_GE	3106	0	0.0	638	1284
915	ES_NO	29818204	6651	0.0002230516633396163	4885575	121487
916	GE_RS	682589	34	4.981035440067156e-05	1296	89683
917	GR_IL	1100878	1205	0.0010945808709048597	95042	39909
918	BA_GB	48844712	2129	4.35871133808712e-05	3772	8242301
919	AL_ME	37846	7	0.00018496010146382708	299	6966
920	AT_RU	6860062	2268	0.0003306092568842672	36219	1382575
921	FI_NL	9834247	3082	0.0003133946096737249	67867	1458627
922	BE_CZ	1031936	1777	0.0017220060158769537	191628	44796
923	GE_NL	9394471	392	4.172667093229624e-05	1367	1458434
924	GB_PT	52031450	87442	0.0016805605071548073	8244071	467301
925	HR_PL	2465944	528	0.00021411678448496802	9439	229150
926	CY_IE	1888547	270	0.00014296705350727305	10618	399634
927	ME_SE	1830015	234	0.00012786780436225932	6995	314109
928	AT_BE	968293	3892	0.004019444527637812	36630	192032
929	CH_IL	678554	161	0.0002372692519681558	72301	39832
930	MD_RU	6703209	1936	0.0002888168935207003	1013	1382492
931	CH_IE	2111947	1651	0.0007817431024547491	72568	399768
932	IE_NL	11292988	41022	0.0036325195776352546	403129	1462411
933	CH_HR	315940	419	0.0013262011774387542	72382	9442
934	GE_IT	5609977	1306	0.0002327995284116138	1518	926293
935	IS_PT	3143748	27	8.588474648731387e-06	6784	460183
936	IE_MT	1861398	138	7.413782544087831e-05	399631	1172
937	MC_SI	106574	4	3.753260645185505e-05	1558	9973
938	SK_SM	2976	0	0.0	1612	248
939	BA_HR	72942	965	0.013229689342217105	3532	9407
940	LU_SK	6821	23	0.0033719395982993697	2751	1616
941	AZ_IT	5706275	1685	0.00029528895820828826	18178	926334
942	HR_SK	67762	30	0.0004427260116289366	9372	1619
943	NL_UA	9869132	4153	0.0004208070172736569	1458801	144857
944	IT_LU	5612541	1692	0.0003014677309261527	926207	2908
945	AL_SI	104390	3	2.8738384902768466e-05	297	9975
946	IL_PT	3537140	866	0.0002448305693300237	39978	460340
947	EE_MK	194435	12	6.171728341090853e-05	16984	13833
948	IS_RS	716005	19	2.6536127541008792e-05	6788	89675
949	BY_GE	325108	15	4.613851397074203e-05	97967	1285
950	EE_SM	38668	0	0.0	16982	248
951	IE_IT	7478771	12213	0.0016330223241225062	400309	927088
952	HU_SK	91010	257	0.002823865509284694	27235	1646
953	MK_PT	3264871	470	0.00014395668312775604	13950	460268
954	CZ_LU	228719	103	0.00045033425294794047	44552	2765
955	AZ_ME	135386	18	0.00013295318570605527	17805	6970
956	MC_SK	5193	0	0.0	1557	1612
957	CZ_MD	226894	13	5.729547718317805e-05	44538	973
958	LU_NO	528750	49	9.267139479905438e-05	2758	121261
959	MD_SM	2515	0	0.0	973	248
960	CH_ES	29553815	16376	0.0005541078199210491	73761	4886055
961	DK_HR	278252	106	0.00038094964276986327	44309	9386
962	BE_IT	6431295	18903	0.0029392214165265317	193349	927614
963	AT_IT	5777007	11372	0.001968493373817965	37632	927080
964	AM_TR	15361953	5336	0.00034735166811146993	2758	3795137
965	NL_RS	10075808	2890	0.0002868256322470615	1458577	89899
966	HR_LV	363871	8	2.1985813653739925e-05	9367	80637
967	GR_LU	676044	177	0.0002618172781653265	94941	2771
968	HU_RO	112431	643	0.005719063247680799	27316	8361
969	BY_IS	358524	0	0.0	97964	6783
970	MC_PT	3110942	79	2.5394237501052737e-05	1579	460185
971	IE_LU	1864251	470	0.0002521119741923164	399642	2798
972	HR_MD	67271	0	0.0	9363	973
973	FR_PL	25484078	22194	0.0008708967222592868	3154039	230839
974	AT_ME	196536	123	0.0006258395408474783	35956	6981
975	ES_RS	29972792	5207	0.00017372422295527224	4885579	90212
976	AL_RU	6699240	20	2.985413270759071e-06	308	1382446
977	BA_GR	678918	80	0.00011783455439390325	3509	94949
978	CH_IS	285913	73	0.0002553224232546264	72276	6785
979	LI_SE	1792875	8	4.462106951125985e-06	190	314111
980	CY_TR	15400154	22858	0.0014842708715769985	11392	3795226
981	BG_NO	570294	133	0.00023321304449985445	6754	121265
982	AM_AT	166765	90	0.0005396815878631607	2271	35952
983	AL_BA	7261	6	0.0008263324610935132	299	3478
984	GE_IL	429716	16	3.723389401372069e-05	1294	39812
985	FR_IS	23096920	193	8.356092500645108e-06	3152816	6790
986	AL_IS	35538	1	2.8138893578704487e-05	296	6783
987	IT_RU	12323517	17732	0.0014388749575303867	927156	1383245
988	BG_CY	74045	17	0.00022959011411979201	6741	10601
989	HR_RS	761226	15559	0.020439396447309997	9570	89832
990	CH_TR	15615189	15874	0.001016574311076222	73177	3795387
991	HR_RO	89407	640	0.007158276197613163	9494	8395
992	CZ_RS	905835	558	0.0006160062262994916	44569	89695
993	LU_MK	160015	10	6.249414117426491e-05	2748	13833
994	DK_PL	2615109	1487	0.0005686187459107823	44382	229217
995	IL_MT	429371	14	3.26058350470805e-05	39815	1168
996	MT_SI	105655	1	9.464767403341063e-06	1160	9973
997	CY_MT	30055	8	0.0002661786724338712	10601	1162
998	BG_CZ	270144	68	0.0002517176024638711	6755	44553
999	EE_IE	1898530	331	0.0001743454146102511	17005	399640
1000	BY_MC	325667	1	3.070621217378488e-06	97964	1557
1001	SI_UA	576971	74	0.00012825601286719783	9983	144679
1002	AM_BY	331123	35	0.00010570090268570893	2244	97972
1003	LI_MD	2978	0	0.0	190	973
1004	BY_RS	1003974	42	4.183375266690173e-05	97967	89679
1005	ES_ME	29325211	732	2.496145722532056e-05	4885292	7124
1006	MC_SM	2646	1	0.0003779289493575208	1557	249
1007	GE_ME	39482	33	0.0008358239197609037	1302	6981
1008	AL_GR	672181	102	0.00015174484253497198	332	94945
1009	AD_HU	89240	1	1.1205737337516808e-05	639	27200
1010	AD_AT	160070	0	0.0	638	35940
1011	CH_IT	5891977	34613	0.005874598627930829	74454	927863
1012	DK_SM	213390	0	0.0	44302	248
1013	AT_NL	9558232	7189	0.0007521265439047723	36666	1458857
1014	AD_AL	1496	0	0.0	638	295
1015	HU_MC	90435	13	0.00014374965444794604	27206	1562
1016	IL_MC	430275	2	4.648190110975539e-06	39811	1557
1017	BA_LI	7684	0	0.0	3474	190
1018	GE_MK	157846	19	0.0001203704876905338	1294	13841
1019	DE_HR	3591905	2370	0.0006598170051824868	576625	9602
1020	BY_EE	361838	149	0.0004117864900867239	97970	16990
1021	LT_UA	483667	1196	0.002472775690712825	4665	144681
1022	IE_RO	1883930	388	0.0002059524504625968	399688	8377
1023	BA_FI	446008	57	0.00012780039819913544	3484	67756
1024	EE_UA	511443	231	0.0004516632351992304	16998	144669
1025	LI_SM	891	0	0.0	190	248
1026	CY_FI	467507	31	6.630916756326644e-05	10601	67757
1027	BG_TR	15396730	2470	0.00016042367437761135	7135	3795012
1028	LV_ME	336487	3	8.915649044391017e-06	80637	6964
1029	FR_SI	23167022	1445	6.23731440320642e-05	3152946	10169
1030	SE_UA	2266313	1365	0.0006022998588456228	314347	144723
1031	IE_RU	8563442	4725	0.0005517641154106025	399974	1382640
1032	AZ_GB	48936181	2828	5.7789552478563866e-05	18264	8242288
1033	BE_BY	1129108	294	0.00026038253205184976	191396	97992
1034	CY_SE	1820782	60	3.295287409475709e-05	10611	314112
1035	AM_SK	10618	3	0.000282539084573366	2243	1613
1036	FI_LV	738196	359	0.0004863207061539212	67769	80669
1037	RO_RU	6723445	676	0.00010054369448995269	8367	1382484
1038	IS_SE	1827944	465	0.0002543841605650939	6791	314131
1039	CH_SM	250780	15	5.981338224738815e-05	72277	256
1040	HU_UA	561292	543	0.0009674109019904079	27249	144707
1041	AD_MC	3679	0	0.0	638	1557
1042	AZ_DE	3623564	1222	0.0003372370406594171	17940	576511
1043	BG_LI	46173	0	0.0	6731	190
1044	ES_RU	36005488	19628	0.000545139118792113	4886220	1383072
1045	AT_IL	587211	547	0.000931522059361967	35986	39827
1046	MC_ME	40035	13	0.0003247158736105907	1563	6973
1047	BE_DK	1020331	1576	0.0015445968024101983	191543	44405
1048	IE_LT	1869671	213	0.00011392378659133078	399644	4511
1049	DE_LU	3535435	6834	0.0019330011724158413	576697	3375
1050	DE_GR	4206341	9945	0.002364287631459266	576914	95694
1051	AT_GE	160769	89	0.0005535893113722172	35964	1314
1052	AT_GR	831821	1168	0.0014041482482409077	36118	95079
1053	LT_PT	3118333	188	6.028862215805689e-05	4495	460222
1054	CH_GR	925670	3288	0.0035520217788196657	72457	95111
1055	BG_GB	48888317	7245	0.00014819491536188493	7521	8242432
1056	CZ_GB	49078752	18596	0.0003789012401945347	46189	8243194
1057	ES_IS	29322500	323	1.101543183562111e-05	4885222	6789
1058	AT_MT	160350	13	8.107265357031493e-05	35946	1163
1059	AZ_IE	1957649	127	6.487373374900199e-05	17844	399634
1060	HU_SE	1880912	731	0.0003886412548806111	27285	314140
1061	IE_MD	1862064	18	9.666692444513185e-06	399627	974
1062	IS_SI	139430	2	1.4344115326687226e-05	6783	9973
1063	AD_FI	440192	0	0.0	638	67755
1064	AD_IT	5608069	8	1.4265159718969222e-06	639	926111
1065	ME_NL	9430035	223	2.3647844361129093e-05	7025	1458433
1066	AM_IT	5615980	1314	0.0002339751922193455	2507	926300
1067	BA_BY	330242	0	0.0	3474	97964
1068	IE_IL	2288499	912	0.00039851448482171065	399643	39843
1069	DK_LV	512499	430	0.0008390260273678583	44352	80657
1070	IL_SM	428056	0	0.0	39811	248
1071	CY_SI	132687	16	0.00012058453352626858	10606	9977
1072	NL_RO	9417187	1169	0.0001241347336524166	1458523	8472
1073	HR_MT	66489	4	6.016032727218036e-05	9363	1161
1074	DE_PT	6643834	10837	0.0016311364793280506	577453	461699
1075	DE_IE	5402802	18492	0.0034226684598102986	578151	401054
1076	IE_SM	1859962	3	1.6129361782660075e-06	399622	249
1077	LT_MD	12018	4	0.0003328340822100183	4483	973
1078	CZ_MC	227016	5	2.2024879303661416e-05	44537	1561
1079	IT_UA	6082467	2896	0.0004761225995965124	926307	144922
1080	EE_ES	29325959	617	2.1039380161446725e-05	17020	4885250
1081	BG_RS	726666	473	0.0006509180283651636	6806	89740
1082	ME_SI	141906	176	0.0012402576353360676	6968	9976
1083	CH_MD	252859	7	2.768341249471049e-05	72275	973
1084	AM_CZ	232443	10	4.302129984555353e-05	2251	44539
1085	LI_LV	299570	0	0.0	190	80637
1086	DE_EE	3563427	408	0.00011449652258906945	576465	17003
1087	BG_IT	5657896	5587	0.000987469546983543	7402	926575
1088	GR_IT	6298128	19484	0.003093617659088542	97386	928157
1089	AT_UA	632736	1156	0.0018269862944419158	36031	144739
1090	AL_TR	15349354	342	2.2281067985010964e-05	405	3794869
1091	SK_UA	475570	50	0.0001051369935025338	1616	144667
1092	AD_RS	681945	0	0.0	638	89674
1093	BA_HU	95079	81	0.0008519231376013631	3504	27236
1094	BY_ES	29610935	812	2.7422301930013356e-05	97996	4885255
1095	HU_PT	3197532	1109	0.0003468299926318173	27447	460372
1096	DE_MK	3683916	3382	0.0009180448196973004	576512	13926
1097	IS_MC	37720	0	0.0	6783	1557
1098	HU_TR	15440544	3789	0.0002453929084363867	27705	3795105
1099	CZ_HR	289803	253	0.0008730068356780296	44568	9386
1100	MK_SK	158736	5	3.149884084265699e-05	13833	1614
1101	CZ_PL	2627033	2007	0.0007639797444493465	44712	229304
1102	BY_SI	427381	7	1.637882825862638e-05	97964	9975
1103	ES_MC	29289645	326	1.1130213425256606e-05	4885245	1626
1104	LV_SE	2091784	701	0.0003351206434316354	80677	314172
1105	LV_PL	2699613	274	0.00010149602924567337	80657	229136
1106	FI_RO	463015	274	0.0005917734846603242	67756	8303
1107	AM_UA	480652	41	8.530079974701032e-05	2253	144669
1108	IL_LT	437567	12	2.742437158195202e-05	39812	4485
1109	LV_SM	299107	0	0.0	80637	248
1110	DK_LT	223101	212	0.0009502422669553252	44320	4500
1111	BA_LT	16731	11	0.0006574621959237344	3480	4484
1112	GE_SI	106012	15	0.00014149341583971625	1292	9978
1113	CZ_RU	6930348	6796	0.0009806145376826676	44894	1382567
1114	LV_RO	322708	18	5.577797885394846e-05	80637	8277
1115	GB_GE	48839605	2171	4.445162895973463e-05	8242278	1545
1116	IL_UA	900917	317	0.0003518637121954631	39835	144670
1117	EE_LI	39131	0	0.0	16982	190
1118	EE_GR	710319	34	4.786581803386929e-05	16983	94938
1119	LI_PL	2401124	1	4.164716191250431e-07	190	229102
1120	ES_FI	29730372	4540	0.00015270579190869188	4885461	67902
1121	DE_GB	53032656	672515	0.012681148762377657	605224	8267339
1122	BY_LI	323912	0	0.0	97964	190
1123	IE_SE	3658032	6097	0.0016667432105569333	399980	314275
1124	BE_CH	1062311	6181	0.005818446763706673	192069	72972
1125	AD_HR	66218	0	0.0	638	9363
1126	DK_RO	237115	142	0.0005988655293844759	44318	8311
1127	AL_MK	156265	48	0.00030717051163088344	304	13834
1128	EE_GE	40312	0	0.0	16982	1284
1129	BE_NL	10308191	110391	0.010709056516317945	194905	1461127
1130	HR_MC	67416	15	0.00022249911000356	9368	1562
1131	IT_NL	15031977	32943	0.0021915281003955767	928441	1460020
1132	CZ_SM	224796	2	8.896955461840959e-06	44537	250
1133	ES_SE	31094114	15036	0.000483564188386265	4885942	314482
1134	IT_RO	5638044	7434	0.001318542388104811	926690	9393
1135	AL_LT	9963	2	0.00020074274816822243	297	4481
1136	AL_GB	48836890	1066	2.1827761759604268e-05	445	8242224
1137	LT_TR	15359333	856	5.57315867817958e-05	4551	3794873
1138	IL_SE	2220275	243	0.00010944590197160261	39837	314135
1139	BG_ES	29334724	2340	7.976894549953836e-05	7295	4885493
1140	EE_SI	142595	2	1.4025737227813036e-05	16983	9974
1141	GB_SM	48835851	61	1.2490823595968462e-06	8242213	258
1142	GB_MD	48838005	128	2.6209096788453994e-06	8242215	977
1143	ES_PT	32512830	117510	0.0036142655068783615	4894117	470471
1144	BA_UA	479784	19	3.960115385256699e-05	3484	144667
1145	GB_HR	48907203	6657	0.00013611491951400287	8242571	10032
1146	HU_MT	89513	7	7.820093170824349e-05	27202	1165
1147	DE_RS	4211775	6513	0.0015463789020068737	576763	89994
1148	FI_GR	1111291	516	0.00046432482581070124	67776	94988
1149	ME_PL	2438179	142	5.82401866310882e-05	6992	229109
1150	MC_TR	15351279	84	5.47185677493061e-06	1574	3794842
1151	BE_MD	807885	5	6.188999671983017e-06	191347	973
1152	GB_MT	48839836	2745	5.620411993193425e-05	8242242	1279
1153	DK_IE	2074852	1931	0.0009306687898703136	44450	399793
1154	BE_CY	834238	127	0.00015223473397279913	191353	10622
1155	HU_RS	769288	600	0.0007799419723172596	27305	89750
1156	AZ_LU	101817	4	3.9286170285905104e-05	17801	2743
1157	AT_PL	2563076	3808	0.0014857148207856497	36263	229375
1158	DE_LT	3534771	493	0.00013947155275405393	576528	4603
1159	ES_LT	29297747	1146	3.9115635751786645e-05	4885247	4538
1160	PL_SI	2504822	237	9.461750176260029e-05	229116	10008
1161	MD_PT	3110737	4	1.2858689114508877e-06	975	460178
1162	FI_ME	476570	35	7.344146715068091e-05	67758	6974
1163	CZ_RO	248528	151	0.0006075774158243739	44581	8332
1164	HR_SI	170047	938	0.005516122013325728	9383	10002
1165	GE_SM	2072	0	0.0	1284	248
1166	ME_MT	39109	3	7.670868598020916e-05	6965	1160
1167	MT_RU	6700703	216	3.223542365629397e-05	1173	1382450
1168	AT_BA	166279	450	0.0027062948418020314	36002	3531
1169	IE_PL	4273452	13261	0.0031031119572654613	400332	229712
1170	RU_SK	6702107	373	5.565413981006272e-05	1382457	1642
1171	BG_GR	717855	528	0.0007355245836554735	6842	95009
1172	AM_IE	1867639	41	2.1952850631198e-05	2261	399625
1173	FR_RO	23092915	7680	0.00033256953485517096	3153399	9051
1174	ME_SM	37805	0	0.0	6964	248
1175	BE_TR	16176772	22429	0.001386494165832343	192560	3795688
